Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202005,May 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,49648,,,0
HS,2020,202005,May 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",,,,,,,8400,,42773,,,0
HS,2020,202005,May 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,41905758,,21757000,,,0
HS,2020,202005,May 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,358000,,,0
HS,2020,202005,May 2020,4,0,1,Imports,376,Israel,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,689151,,1622000,,,0
HS,2020,202006,June 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (eg kieselguhr, tripolite or diatomite) or of similar siliceous earths",,,,,,,22168,,15175,,,0
HS,2020,202006,June 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,7213,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils",,,,,,,1194498,,544253,,,0
HS,2020,202006,June 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",,,,,,,32068,,79171,,,0
HS,2020,202006,June 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",,,,,,,,,57242,,,0
HS,2020,202006,June 2020,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",,,,,,,14319,,79962,,,0
