"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"1153","H5",2018,2018,"2018",2,0,2,"Export",344,"China, Hong Kong SAR","HKG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,111821465,NA,NA,4
"1154","H5",2018,2018,"2018",2,0,2,"Export",348,"Hungary","HUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1615493,NA,NA,4
"1155","H5",2018,2018,"2018",2,0,2,"Export",352,"Iceland","ISL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7205,NA,NA,0
"1156","H5",2018,2018,"2018",2,0,2,"Export",360,"Indonesia","IDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,790473755,NA,NA,4
"1157","H5",2018,2018,"2018",2,0,2,"Export",372,"Ireland","IRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,17215199,NA,NA,4
"1158","H5",2018,2018,"2018",2,0,2,"Export",376,"Israel","ISR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,4051000,NA,NA,4
"1159","H5",2018,2018,"2018",2,0,2,"Export",381,"Italy","ITA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,343374028,NA,NA,4
"1160","H5",2018,2018,"2018",2,0,2,"Export",384,"Côte d'Ivoire","CIV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,10939,NA,NA,4
"1161","H5",2018,2018,"2018",2,0,2,"Export",392,"Japan","JPN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,744928748,NA,NA,4
"1162","H5",2018,2018,"2018",2,0,2,"Export",398,"Kazakhstan","KAZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,154465,NA,NA,4
"1163","H5",2018,2018,"2018",2,0,2,"Export",400,"Jordan","JOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,298049,NA,NA,0
"1164","H5",2018,2018,"2018",2,0,2,"Export",410,"Rep. of Korea","KOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,142282923,NA,NA,4
"1165","H5",2018,2018,"2018",2,0,2,"Export",414,"Kuwait","KWT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,128369,NA,NA,0
"1166","H5",2018,2018,"2018",2,0,2,"Export",417,"Kyrgyzstan","KGZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1800,NA,NA,0
"1167","H5",2018,2018,"2018",2,0,2,"Export",418,"Lao People's Dem. Rep.","LAO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,6520,NA,NA,4
"1168","H5",2018,2018,"2018",2,0,2,"Export",428,"Latvia","LVA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3256045,NA,NA,4
"1169","H5",2018,2018,"2018",2,0,2,"Export",440,"Lithuania","LTU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4998123,NA,NA,0
"1170","H5",2018,2018,"2018",2,0,2,"Export",442,"Luxembourg","LUX",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1334925,NA,NA,4
"1171","H5",2018,2018,"2018",2,0,2,"Export",450,"Madagascar","MDG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,419313748,NA,NA,0
"1172","H5",2018,2018,"2018",2,0,2,"Export",458,"Malaysia","MYS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1422342161,NA,NA,0
"1173","H5",2018,2018,"2018",2,0,2,"Export",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,932886,NA,NA,4
"1174","H5",2018,2018,"2018",2,0,2,"Export",480,"Mauritius","MUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,826,NA,NA,0
"1175","H5",2018,2018,"2018",2,0,2,"Export",490,"Other Asia, nes",NA,0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,553800386,NA,NA,4
"1176","H5",2018,2018,"2018",2,0,2,"Export",496,"Mongolia","MNG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1683,NA,NA,0
"1177","H5",2018,2018,"2018",2,0,2,"Export",499,"Montenegro","MNE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4758,NA,NA,0
"1178","H5",2018,2018,"2018",2,0,2,"Export",504,"Morocco","MAR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1704415,NA,NA,0
"1179","H5",2018,2018,"2018",2,0,2,"Export",508,"Mozambique","MOZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1965,NA,NA,0
"1180","H5",2018,2018,"2018",2,0,2,"Export",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,642525,NA,NA,0
"1181","H5",2018,2018,"2018",2,0,2,"Export",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,765877486,NA,NA,4
"1182","H5",2018,2018,"2018",2,0,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,52953,NA,NA,0
"1183","H5",2018,2018,"2018",2,0,2,"Export",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1198693646,NA,NA,0
"1184","H5",2018,2018,"2018",2,0,2,"Export",586,"Pakistan","PAK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,93422,NA,NA,0
"1185","H5",2018,2018,"2018",2,0,2,"Export",600,"Paraguay","PRY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,105,NA,NA,4
"1186","H5",2018,2018,"2018",2,0,2,"Export",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,22436,NA,NA,0
"1187","H5",2018,2018,"2018",2,0,2,"Export",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,38000925,NA,NA,4
"1188","H5",2018,2018,"2018",2,0,2,"Export",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4164773,NA,NA,4
"1189","H5",2018,2018,"2018",2,0,2,"Export",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7105067,NA,NA,4
"1190","H5",2018,2018,"2018",2,0,2,"Export",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,2604638879,NA,NA,4
"1191","H5",2018,2018,"2018",2,0,2,"Export",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3797915,NA,NA,0
"1192","H5",2018,2018,"2018",2,0,2,"Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,59878726,NA,NA,4
"1193","H5",2018,2018,"2018",2,0,2,"Export",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,474505271,NA,NA,4
"1194","H5",2018,2018,"2018",2,0,2,"Export",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3114402,NA,NA,4
"1195","H5",2018,2018,"2018",2,0,2,"Export",704,"Viet Nam","VNM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1950315,NA,NA,4
"1196","H5",2018,2018,"2018",2,0,2,"Export",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,16922153,NA,NA,0
"1197","H5",2018,2018,"2018",2,0,2,"Export",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,386857283,NA,NA,0
"1198","H5",2018,2018,"2018",2,0,2,"Export",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,525294336,NA,NA,0
"1199","H5",2018,2018,"2018",2,0,2,"Export",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,48371870,NA,NA,4
"1200","H5",2018,2018,"2018",2,0,2,"Export",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,169717022,NA,NA,4
"1201","H5",2018,2018,"2018",2,0,2,"Export",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,112189442,NA,NA,4
"1202","H5",2018,2018,"2018",2,0,2,"Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,12731667,NA,NA,4
"1203","H5",2018,2018,"2018",2,0,2,"Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,98918788,NA,NA,4
"1204","H5",2018,2018,"2018",2,0,2,"Export",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,715481,NA,NA,0
"1205","H5",2018,2018,"2018",2,0,2,"Export",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,75326292,NA,NA,0
"1206","H5",2018,2018,"2018",2,0,2,"Export",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1496,NA,NA,0
"1207","H5",2018,2018,"2018",2,0,2,"Export",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1630,NA,NA,0
"1208","H5",2018,2018,"2018",2,0,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1418929031,NA,NA,4
"1209","H5",2018,2018,"2018",2,0,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,982784,NA,NA,4
"1210","H5",2018,2018,"2018",2,0,2,"Export",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2758828693,NA,NA,0
"1211","H5",2018,2018,"2018",2,0,2,"Export",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,18668,NA,NA,0
"1212","H5",2018,2018,"2018",2,0,2,"Export",860,"Uzbekistan","UZB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"75","Nickel and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1004050,NA,NA,0
"1213","H5",2018,2018,"2018",2,0,2,"Export",8,"Albania","ALB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,71923573,NA,NA,0
"1214","H5",2018,2018,"2018",2,0,2,"Export",20,"Andorra","AND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,475756,NA,NA,0
"1215","H5",2018,2018,"2018",2,0,2,"Export",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1208173,NA,NA,4
"1216","H5",2018,2018,"2018",2,0,2,"Export",31,"Azerbaijan","AZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,112233688,NA,NA,0
"1217","H5",2018,2018,"2018",2,0,2,"Export",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,808882541,NA,NA,0
"1218","H5",2018,2018,"2018",2,0,2,"Export",36,"Australia","AUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3791247634,NA,NA,4
"1219","H5",2018,2018,"2018",2,0,2,"Export",40,"Austria","AUT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,4395466055,NA,NA,4
"1220","H5",2018,2018,"2018",2,0,2,"Export",48,"Bahrain","BHR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2069829662,NA,NA,0
"1221","H5",2018,2018,"2018",2,0,2,"Export",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,96059224,NA,NA,0
"1222","H5",2018,2018,"2018",2,0,2,"Export",56,"Belgium","BEL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3489807044,NA,NA,4
"1223","H5",2018,2018,"2018",2,0,2,"Export",60,"Bermuda","BMU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,14838,NA,NA,0
"1224","H5",2018,2018,"2018",2,0,2,"Export",68,"Bolivia (Plurinational State of)","BOL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,5819417,NA,NA,0
"1225","H5",2018,2018,"2018",2,0,2,"Export",70,"Bosnia Herzegovina","BIH",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,436050320,NA,NA,0
"1226","H5",2018,2018,"2018",2,0,2,"Export",72,"Botswana","BWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2327746,NA,NA,4
"1227","H5",2018,2018,"2018",2,0,2,"Export",76,"Brazil","BRA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,883897270,NA,NA,4
"1228","H5",2018,2018,"2018",2,0,2,"Export",84,"Belize","BLZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,22278,NA,NA,0
"1229","H5",2018,2018,"2018",2,0,2,"Export",96,"Brunei Darussalam","BRN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,3966488,NA,NA,4
"1230","H5",2018,2018,"2018",2,0,2,"Export",100,"Bulgaria","BGR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,489324640,NA,NA,4
"1231","H5",2018,2018,"2018",2,0,2,"Export",104,"Myanmar","MMR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,16982845,NA,NA,4
"1232","H5",2018,2018,"2018",2,0,2,"Export",112,"Belarus","BLR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,191317500,NA,NA,4
"1233","H5",2018,2018,"2018",2,0,2,"Export",116,"Cambodia","KHM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,29018717,NA,NA,4
"1234","H5",2018,2018,"2018",2,0,2,"Export",124,"Canada","CAN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,10007505167,NA,NA,4
"1235","H5",2018,2018,"2018",2,0,2,"Export",152,"Chile","CHL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,161514358,NA,NA,4
"1236","H5",2018,2018,"2018",2,0,2,"Export",156,"China","CHN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,27077281867,NA,NA,4
"1237","H5",2018,2018,"2018",2,0,2,"Export",170,"Colombia","COL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,286749884,NA,NA,4
"1238","H5",2018,2018,"2018",2,0,2,"Export",174,"Comoros","COM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,27786,NA,NA,0
"1239","H5",2018,2018,"2018",2,0,2,"Export",178,"Congo","COG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,845288,NA,NA,0
"1240","H5",2018,2018,"2018",2,0,2,"Export",188,"Costa Rica","CRI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,67217309,NA,NA,4
"1241","H5",2018,2018,"2018",2,0,2,"Export",191,"Croatia","HRV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,517454087,NA,NA,4
"1242","H5",2018,2018,"2018",2,0,2,"Export",196,"Cyprus","CYP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,15781121,NA,NA,0
"1243","H5",2018,2018,"2018",2,0,2,"Export",203,"Czechia","CZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2052652048,NA,NA,4
"1244","H5",2018,2018,"2018",2,0,2,"Export",208,"Denmark","DNK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1107221301,NA,NA,4
"1245","H5",2018,2018,"2018",2,0,2,"Export",218,"Ecuador","ECU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,61982996,NA,NA,4
"1246","H5",2018,2018,"2018",2,0,2,"Export",222,"El Salvador","SLV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,70238135,NA,NA,4
"1247","H5",2018,2018,"2018",2,0,2,"Export",233,"Estonia","EST",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,118225907,NA,NA,4
"1248","H5",2018,2018,"2018",2,0,2,"Export",242,"Fiji","FJI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,1276594,NA,NA,0
"1249","H5",2018,2018,"2018",2,0,2,"Export",246,"Finland","FIN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,505888427,NA,NA,4
"1250","H5",2018,2018,"2018",2,0,2,"Export",251,"France","FRA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,5715400468,NA,NA,4
"1251","H5",2018,2018,"2018",2,0,2,"Export",276,"Germany","DEU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,17764180580,NA,NA,4
"1252","H5",2018,2018,"2018",2,0,2,"Export",288,"Ghana","GHA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,111245324,NA,NA,0
"1253","H5",2018,2018,"2018",2,0,2,"Export",300,"Greece","GRC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2068175975,NA,NA,4
"1254","H5",2018,2018,"2018",2,0,2,"Export",304,"Greenland","GRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,244,NA,NA,0
"1255","H5",2018,2018,"2018",2,0,2,"Export",344,"China, Hong Kong SAR","HKG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,688405792,NA,NA,4
"1256","H5",2018,2018,"2018",2,0,2,"Export",348,"Hungary","HUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,1708772829,NA,NA,4
"1257","H5",2018,2018,"2018",2,0,2,"Export",352,"Iceland","ISL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2234274922,NA,NA,0
"1258","H5",2018,2018,"2018",2,0,2,"Export",360,"Indonesia","IDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,775838018,NA,NA,4
"1259","H5",2018,2018,"2018",2,0,2,"Export",372,"Ireland","IRL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,237713673,NA,NA,4
"1260","H5",2018,2018,"2018",2,0,2,"Export",376,"Israel","ISR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,NA,NA,231738000,NA,NA,4
"1261","H5",2018,2018,"2018",2,0,2,"Export",381,"Italy","ITA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,7181224460,NA,NA,4
"1262","H5",2018,2018,"2018",2,0,2,"Export",384,"Côte d'Ivoire","CIV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,6804481,NA,NA,0
"1263","H5",2018,2018,"2018",2,0,2,"Export",392,"Japan","JPN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,2424047193,NA,NA,4
"1264","H5",2018,2018,"2018",2,0,2,"Export",398,"Kazakhstan","KAZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,633159347,NA,NA,4
"1265","H5",2018,2018,"2018",2,0,2,"Export",400,"Jordan","JOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"76","Aluminium and articles thereof",1,"No Quantity",NA,NA,0,NA,0,NA,128890776,NA,NA,0
