,index,Month,Reporter,2nd Partner,2nd Partner Code,2nd Partner ISO,Aggregate Level,Alt Qty,Alt Qty Unit,Alt Qty Unit Code,CIF Trade Value (US$),Commodity Code,Customs,Customs Proc. Code,FOB Trade Value (US$),Flag,Gross weight (kg),Is Leaf Code,Mode of Transport,Mode of Transport Code,Netweight (kg),Partner Code,Partner ISO,Period,Qty,Qty Unit,Qty Unit Code,Reporter Code,Reporter ISO,Trade Flow Code,Trade Value (US$),Unnamed: 0,Year
726,726,201906,Maldives,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,462.0,,1.0,8702612.0,,2018.0
727,727,201906,Malta,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,470.0,,1.0,1349117.5,203.0,2018.0
728,728,201906,Mauritius,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,480.0,,1.0,6344738.333333333,207.0,2018.0
729,729,201906,Mexico,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,484.0,,1.0,955114129.6666666,211.0,2018.0
730,730,201906,Mongolia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,496.0,,1.0,17706157.666666668,215.0,2018.0
731,731,201906,Montenegro,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,499.0,,1.0,7156433.333333333,223.0,2018.0
732,732,201906,Morocco,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201856,,,,504.0,,1.0,89422057.5,226.0,2018.5
733,733,201906,Mozambique,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201756,,,,508.0,,1.0,9267179.0,,2017.5
734,734,201906,Myanmar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201756,,,,104.0,,1.0,69272415.0,,2017.5
735,735,201906,Namibia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201706,,,,516.0,,1.0,6993586.0,,2017.0
736,736,201906,Netherlands,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201706,,,,528.0,,1.0,1064407401.0,,2017.0
737,737,201906,New Zealand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,554.0,,1.0,25957027.0,230.0,2018.0
738,738,201906,Norway,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,579.0,,1.0,75957910.33333333,234.0,2018.0
739,739,201906,Oman,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,512.0,,1.0,154894074.0,,2018.0
740,740,201906,Pakistan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,586.0,,1.0,283543729.0,238.0,2018.0
741,741,201906,Panama,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201706,,,,591.0,,1.0,25352917.0,,2017.0
742,742,201906,Paraguay,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,600.0,,1.0,24585883.666666668,242.0,2018.0
743,743,201906,Peru,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,604.0,,1.0,117167090.33333333,246.0,2018.0
744,744,201906,Philippines,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201756,,,,608.0,,1.0,366727414.5,,2017.5
745,745,201906,Poland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,616.0,,1.0,808163312.0,253.0,2018.0
746,746,201906,Portugal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,620.0,,1.0,251270930.33333334,257.0,2018.0
747,747,201906,Qatar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201856,,,,634.0,,1.0,39571483.0,261.0,2018.5
748,748,201906,Rep. of Korea,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,410.0,,1.0,1381915981.3333333,173.0,2018.0
749,749,201906,Rep. of Moldova,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,498.0,,1.0,9098800.333333334,219.0,2018.0
750,750,201906,Romania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201806,,,,642.0,,1.0,263257868.33333334,265.0,2018.0
751,751,201906,Russian Federation,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,643.0,,1.0,469303001.0,269.0,2018.0
752,752,201906,Rwanda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,646.0,,1.0,7203858.0,273.0,2018.0
753,753,201906,Saint Kitts and Nevis,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201706,,,,659.0,,1.0,417911.0,,2017.0
754,754,201906,Samoa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,882.0,,1.0,412694.0,,2018.0
755,755,201906,Sao Tome and Principe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,678.0,,1.0,19366.666666666668,277.0,2018.0
756,756,201906,Saudi Arabia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201706,,,,682.0,,1.0,147593296.0,,2017.0
757,757,201906,Senegal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,686.0,,1.0,36437335.666666664,281.0,2018.0
758,758,201906,Serbia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,688.0,,1.0,58561307.333333336,285.0,2018.0
759,759,201906,Seychelles,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,690.0,,1.0,1829595.0,289.0,2018.0
760,760,201906,Singapore,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,702.0,,1.0,210946441.66666666,297.0,2018.0
761,761,201906,Slovakia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,703.0,,1.0,230419978.0,301.0,2018.0
762,762,201906,Slovenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201806,,,,705.0,,1.0,128560072.66666667,305.0,2018.0
763,763,201906,South Africa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,710.0,,1.0,97020634.33333333,309.0,2018.0
764,764,201906,Spain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,724.0,,1.0,845408969.3333334,317.0,2018.0
765,765,201906,State of Palestine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201756,,,,275.0,,1.0,19690674.5,,2017.5
766,766,201906,Swaziland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,748.0,,1.0,2348636.6666666665,321.0,2018.0
767,767,201906,Sweden,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,752.0,,1.0,390856950.3333333,325.0,2018.0
768,768,201906,Switzerland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,757.0,,1.0,231363353.66666666,329.0,2018.0
769,769,201906,TFYR of Macedonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,807.0,,1.0,38027952.333333336,344.0,2018.0
770,770,201906,Thailand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201756,,,,764.0,,1.0,992509403.0,,2017.5
771,771,201906,Togo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,768.0,,1.0,6049466.0,333.0,2018.0
772,772,201906,Turkey,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,792.0,,1.0,1302540240.3333333,337.0,2018.0
773,773,201906,Uganda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,800.0,,1.0,35344987.0,,2018.0
774,774,201906,Ukraine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201756,,,,804.0,,1.0,104309498.5,,2017.5
775,775,201906,United Arab Emirates,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201756,,,,784.0,,1.0,354886219.5,,2017.5
776,776,201906,United Kingdom,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,826.0,,1.0,516427617.6666667,352.0,2018.0
777,777,201906,United Rep. of Tanzania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201806,,,,834.0,,1.0,24204193.0,,2018.0
778,778,201906,United States of America,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,842.0,,1.0,2492769360.6666665,356.0,2018.0
779,779,201906,Yemen,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201856,,,,887.0,,1.0,5950355.0,364.0,2018.5
780,780,201906,Zambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,894.0,,1.0,14378506.0,368.0,2018.0
781,781,201906,Zimbabwe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201806,,,,716.0,,1.0,10483677.333333334,313.0,2018.0
782,782,201907,Angola,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,24.0,,1.0,16308662.333333334,1.0,2018.0
783,783,201907,Antigua and Barbuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,28.0,,1.0,713152.0,5.0,2018.0
784,784,201907,Argentina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,32.0,,1.0,86671860.33333333,13.0,2018.0
785,785,201907,Armenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,51.0,,1.0,7663769.0,21.0,2018.0
786,786,201907,Australia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,36.0,,1.0,84799772.33333333,17.0,2018.0
787,787,201907,Austria,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201707,,,,40.0,,1.0,380859393.0,,2017.0
788,788,201907,Azerbaijan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,31.0,,1.0,36908543.333333336,9.0,2018.0
789,789,201907,Bahrain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,48.0,,1.0,34378939.0,,2017.5
790,790,201907,Barbados,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,52.0,,1.0,1674778.0,,2017.5
791,791,201907,Belarus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,112.0,,1.0,148645833.33333334,54.0,2018.0
792,792,201907,Belgium,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,56.0,,1.0,1058947142.0,26.0,2018.0
793,793,201907,Belize,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,84.0,,1.0,1754032.0,42.0,2018.0
794,794,201907,Benin,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,204.0,,1.0,9566940.0,90.0,2018.0
795,795,201907,Bermuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,60.0,,1.0,171253.0,,2017.5
796,796,201907,Bolivia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,68.0,,1.0,37087641.5,,2017.5
797,797,201907,Bosnia Herzegovina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,70.0,,1.0,32790982.666666668,30.0,2018.0
798,798,201907,Botswana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,72.0,,1.0,5798193.333333333,34.0,2018.0
799,799,201907,Brazil,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,76.0,,1.0,206747682.0,38.0,2018.0
800,800,201907,Brunei Darussalam,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,96.0,,1.0,6880428.5,,2017.5
801,801,201907,Bulgaria,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,100.0,,1.0,125030633.66666667,50.0,2018.0
802,802,201907,Burundi,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,108.0,,1.0,3725893.0,,2017.0
803,803,201907,Canada,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,124.0,,1.0,580831672.3333334,58.0,2018.0
804,804,201907,Chile,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,152.0,,1.0,107475978.0,62.0,2018.0
805,805,201907,China,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,156.0,,1.0,1558290431.0,,2017.0
806,806,201907,"China, Hong Kong SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,344.0,,1.0,132503315.0,138.0,2018.0
807,807,201907,"China, Macao SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,446.0,,1.0,6443938.5,196.0,2018.0
808,808,201907,Colombia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,170.0,,1.0,156594204.66666666,66.0,2018.0
809,809,201907,Comoros,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,174.0,,1.0,874853.0,70.0,2018.0
810,810,201907,Congo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,178.0,,1.0,1092083.0,74.0,2018.0
811,811,201907,Croatia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,191.0,,1.0,59283719.666666664,78.0,2018.0
812,812,201907,Cyprus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,196.0,,1.0,17609365.333333332,82.0,2018.0
813,813,201907,Czech Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,203.0,,1.0,487494679.3333333,86.0,2018.0
814,814,201907,CÃ´te d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201907,,,,384.0,,1.0,24164816.0,162.0,2019.0
815,815,201907,Côte d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,384.0,,1.0,23619431.0,,2017.5
816,816,201907,Denmark,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,208.0,,1.0,159943898.33333334,94.0,2018.0
817,817,201907,EU-28,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,97.0,,1.0,3489511913.0,46.0,2018.0
818,818,201907,Ecuador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,218.0,,1.0,67330944.0,98.0,2018.0
819,819,201907,Egypt,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,818.0,,1.0,389352491.0,349.0,2018.0
820,820,201907,El Salvador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,222.0,,1.0,27685805.0,102.0,2018.0
821,821,201907,Estonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,233.0,,1.0,58356952.333333336,106.0,2018.0
822,822,201907,Ethiopia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201757,,,,231.0,,1.0,97049915.5,,2017.5
823,823,201907,Finland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,246.0,,1.0,194249977.0,110.0,2018.0
824,824,201907,France,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201757,,,,251.0,,1.0,1080627948.5,,2017.5
825,825,201907,Gambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,270.0,,1.0,595553.6666666666,118.0,2018.0
826,826,201907,Georgia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,268.0,,1.0,17156549.333333332,114.0,2018.0
827,827,201907,Germany,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,276.0,,1.0,2628908519.0,122.0,2018.0
828,828,201907,Ghana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,288.0,,1.0,44474130.0,126.0,2018.0
829,829,201907,Greece,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,300.0,,1.0,114817468.33333333,130.0,2018.0
830,830,201907,Greenland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,304.0,,1.0,273035.0,,2017.5
831,831,201907,Guatemala,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,320.0,,1.0,66105779.5,134.0,2018.0
832,832,201907,Guyana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,328.0,,1.0,3490796.0,,2017.5
833,833,201907,Honduras,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,340.0,,1.0,23574607.0,,2017.0
834,834,201907,Hungary,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,348.0,,1.0,230053709.66666666,142.0,2018.0
835,835,201907,Iceland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,352.0,,1.0,4508958.666666667,146.0,2018.0
836,836,201907,India,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,699.0,,1.0,1095796220.0,294.0,2018.0
837,837,201907,Indonesia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,360.0,,1.0,636329697.0,,2017.0
838,838,201907,Ireland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,372.0,,1.0,60733378.666666664,150.0,2018.0
839,839,201907,Israel,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,376.0,,1.0,138305666.66666666,154.0,2018.0
840,840,201907,Italy,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,381.0,,1.0,1843744555.6666667,158.0,2018.0
841,841,201907,Japan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,392.0,,1.0,669911856.3333334,166.0,2018.0
842,842,201907,Jordan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,400.0,,1.0,21659713.0,,2017.0
843,843,201907,Kazakhstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,398.0,,1.0,117819325.33333333,170.0,2018.0
844,844,201907,Kenya,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,404.0,,1.0,69727573.5,,2017.5
845,845,201907,Kuwait,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201707,,,,414.0,,1.0,101283317.0,,2017.0
846,846,201907,Kyrgyzstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,417.0,,1.0,14028400.666666666,178.0,2018.0
847,847,201907,Lao People's Dem. Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201907,,,,418.0,,1.0,17034649.0,181.0,2019.0
848,848,201907,Latvia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,428.0,,1.0,56539052.0,185.0,2018.0
849,849,201907,Lithuania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,440.0,,1.0,70151010.66666667,189.0,2018.0
850,850,201907,Luxembourg,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,442.0,,1.0,123720571.66666667,193.0,2018.0
851,851,201907,Madagascar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,450.0,,1.0,7174677.666666667,200.0,2018.0
852,852,201907,Malaysia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,458.0,,1.0,513899622.0,,2017.5
853,853,201907,Maldives,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,462.0,,1.0,6233009.0,,2018.0
854,854,201907,Malta,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,470.0,,1.0,4383361.5,204.0,2018.0
855,855,201907,Mauritius,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,480.0,,1.0,6761707.666666667,208.0,2018.0
856,856,201907,Mexico,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,484.0,,1.0,926841121.6666666,212.0,2018.0
857,857,201907,Mongolia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,496.0,,1.0,16689502.0,216.0,2018.0
858,858,201907,Montenegro,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,499.0,,1.0,6815902.0,224.0,2018.0
859,859,201907,Morocco,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201857,,,,504.0,,1.0,122326385.0,227.0,2018.5
860,860,201907,Mozambique,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201757,,,,508.0,,1.0,9428033.5,,2017.5
861,861,201907,Myanmar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,104.0,,1.0,58910299.5,,2017.5
862,862,201907,Namibia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,516.0,,1.0,6815389.0,,2017.0
863,863,201907,Netherlands,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201707,,,,528.0,,1.0,916929730.0,,2017.0
864,864,201907,New Zealand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,554.0,,1.0,29363047.333333332,231.0,2018.0
865,865,201907,Norway,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,579.0,,1.0,54295137.333333336,235.0,2018.0
866,866,201907,Oman,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,512.0,,1.0,201608023.0,,2018.0
867,867,201907,Pakistan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,586.0,,1.0,277182116.3333333,239.0,2018.0
868,868,201907,Panama,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,591.0,,1.0,39807921.0,,2017.0
869,869,201907,Paraguay,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,600.0,,1.0,25231594.666666668,243.0,2018.0
870,870,201907,Peru,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,604.0,,1.0,126057348.33333333,247.0,2018.0
871,871,201907,Philippines,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,608.0,,1.0,296138318.0,250.0,2018.0
872,872,201907,Poland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,616.0,,1.0,786027515.0,254.0,2018.0
873,873,201907,Portugal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,620.0,,1.0,257465501.33333334,258.0,2018.0
874,874,201907,Qatar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201857,,,,634.0,,1.0,34671567.5,262.0,2018.5
875,875,201907,Rep. of Korea,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,410.0,,1.0,1236516809.6666667,174.0,2018.0
876,876,201907,Rep. of Moldova,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,498.0,,1.0,10978103.666666666,220.0,2018.0
877,877,201907,Romania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,642.0,,1.0,300588031.6666667,266.0,2018.0
878,878,201907,Russian Federation,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,643.0,,1.0,501203583.0,270.0,2018.0
879,879,201907,Rwanda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,646.0,,1.0,8089278.333333333,274.0,2018.0
880,880,201907,Saint Kitts and Nevis,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,659.0,,1.0,306014.0,,2017.0
881,881,201907,Samoa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,882.0,,1.0,565893.0,,2018.0
882,882,201907,Sao Tome and Principe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,678.0,,1.0,62308.666666666664,278.0,2018.0
883,883,201907,Saudi Arabia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201707,,,,682.0,,1.0,246705005.0,,2017.0
884,884,201907,Senegal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201857,,,,686.0,,1.0,29448583.5,282.0,2018.5
885,885,201907,Serbia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,688.0,,1.0,55576353.0,286.0,2018.0
886,886,201907,Seychelles,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,690.0,,1.0,1865498.6666666667,290.0,2018.0
887,887,201907,Singapore,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,702.0,,1.0,247254587.0,298.0,2018.0
888,888,201907,Slovakia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,703.0,,1.0,242278074.0,302.0,2018.0
889,889,201907,Slovenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201807,,,,705.0,,1.0,133669103.33333333,306.0,2018.0
890,890,201907,South Africa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,710.0,,1.0,98735247.33333333,310.0,2018.0
891,891,201907,Spain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,724.0,,1.0,888866789.3333334,318.0,2018.0
892,892,201907,State of Palestine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,275.0,,1.0,28604472.5,,2017.5
893,893,201907,Swaziland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,748.0,,1.0,2410550.3333333335,322.0,2018.0
894,894,201907,Sweden,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,752.0,,1.0,296689741.3333333,326.0,2018.0
895,895,201907,Switzerland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,757.0,,1.0,224698346.33333334,330.0,2018.0
